name,ELO_x,prevdate,Best_Rating_to_Date,Avg_Elo_of_opponets,frFX,id
Jon Manley,1214.44,6/15/2018 2:24,1390.34,1176.78,19,a0602dd050bebefc
Carlo Prater,1214.34,1/26/2018 2:09,1510.39,1230.01,54,4f853e98886283cf
Christian Morecraft,1214.02,9/14/2013 0:28,1295.99,1153.59,11,80779d7441af1b52
Cheyden Leialoha,1214.02,4/7/2018 1:40,1214.02,1013.32,9,98cbbc06074c68a4
Nobuhiro Obiya,1214.01,10/29/2011 2:52,1339.98,1146.86,18,6e3282d57d2467a0
Ashkan Mokhtarian,1213.93,11/18/2017 1:40,1316.71,1042.73,16,e9bc5748e6a76bb6
Anthony Figueroa,1213.67,3/10/2017 1:55,1224.35,1110.83,19,daff32bc96d1eabf
Bubba Bush,1213.59,10/24/2015 0:14,1310.57,1157.06,12,132505067f08c54d
Alex Soto,1213.55,1/21/2017 1:12,1249.4,1137.26,12,d18dbcb0f8e2b55d
Garreth McLellan,1213.12,3/11/2017 0:14,1349.05,1149.9,18,f215cfbd4ba3c270
Derrick Mehmen,1213.11,10/6/2017 1:55,1433.6,1173.63,32,6c7dafd03b6cc3f8
Justine Kish,1213,1/27/2018 0:57,1320.06,1150.69,9,928ae2e5b5f7a9ec
Ryan McGillivray,1212.86,5/4/2012 1:55,1304.9,1108.79,21,1f9c371c93dfd3a9
Hiroko Yamanaka,1212.6,1/5/2013 2:09,1348.61,1097.87,16,283645128ae57eda
Alex Schoenauer,1212.52,9/12/2009 2:09,1254.65,1169.74,26,fdfef29ba17ee525
Mike Stumpf,1212.28,1/26/2013 1:12,1320.32,1061.38,18,c0c36a5b3d5bbdd5
Montana De La Rosa,1212.14,7/6/2018 1:26,1212.14,1046.85,15,80d8aed0ca9b00f3
Luigi Fioravanti,1211.32,11/18/2016 2:09,1393.53,1220.03,41,9583662df31d943f
Seth Baczynski,1211.11,9/28/2018 0:00,1451.45,1171.66,41,fd5b6598a3b70c0a
Heath Herring,1211.03,4/16/2017 1:26,1436.83,1196.74,45,7450525c7ba032a0
Alfred Khashakyan,1211.01,7/18/2017 0:57,1247.03,1108.52,13,3929efe0c0a83d07
Mike Easton,1210.97,4/8/2017 2:24,1469.99,1191.68,20,bc7230f231701d66
Kevin Gray,1210.74,5/25/2018 2:52,1330.06,1123.26,13,bb0d290026d7681d
Antoni Hardonk,1210.66,10/24/2009 1:12,1310.13,1194.87,14,69b69c0178c4004d
Akihiro Gono,1210.49,4/29/2018 1:12,1514.56,1182.11,67,b2acebbef8da14ea
Eddie Mendez,1210.33,10/23/2015 1:12,1235.69,1108.79,13,49e49b54e5901d0d
Damir Mirenic,1210.23,9/27/2008 0:43,1230.67,1132.51,13,992c82450d96f726
Justin Buchholz,1210.05,5/16/2018 1:55,1406.82,1190.77,27,231926533134ec1f
Nick Urso,1209.68,8/22/2017 0:14,1263.85,1112.4,17,e78c4c3d329c531b
Eugene Jackson,1209.39,9/29/2007 2:38,1286,1116.02,25,ce783bf73b5131f9
Rafael Rebello,1209.12,6/16/2012 0:28,1209.12,1085.32,12,972197a8c61ac413
Jason Ireland,1208.94,10/25/2012 0:28,1363.82,1111.72,29,05a0556072931f01
Brandon Hester,1208.88,5/12/2018 1:26,1277.71,1075.1,8,13150cf89a5b81e0
Reese Andy,1208.85,12/27/2008 0:43,1301.92,1167.21,11,46e2ca71fd5089cb
Thibault Gouti,1208.61,10/27/2018 0:00,1351.46,1172.5,18,51e86de150ee8be6
Chris Heatherly,1208.56,6/24/2016 1:26,1284.89,1185.86,14,bad8be5827ea1bf1
Andre Amado,1208.51,3/22/2010 1:12,1333.71,1256.18,11,20821819c401ced8
Takenori Sato,1208.18,12/2/2017 1:55,1384.78,1140.55,40,276c60b14b571dd4
Adrian Diaz,1207.99,6/16/2018 2:24,1366.59,1173.27,19,bfa8f263815cfa2e
Lauren Murphy,1207.96,6/1/2018 1:26,1312.39,1173.33,15,729d4bd5a6cd0a97
Chris Mierzwiak,1207.84,11/7/2014 0:28,1255,1102.38,12,2b284840ca89876a
Leonard Garcia,1207.82,11/14/2014 2:38,1391.92,1226.66,32,917e53fa0adea0d3
Johnny Rees,1207.46,1/22/2012 1:40,1372.82,1121.38,21,3ba3b5cc94498437
Jay Silva,1207.4,4/28/2018 1:12,1300.29,1232.03,26,53bb0d40905b87c0
Henry Martinez,1207.35,5/18/2013 6:43,1290.32,1157.86,14,76729a829623e266
Brandon Foxworth,1206.97,11/28/2009 3:21,1311.88,988.98,22,f65a0eb902f9476b
Rex Richards,1206.07,5/2/2009 2:09,1247.24,1077.94,10,ad23903ef3af7406
Antwain Britt,1205.86,11/18/2011 2:09,1405.09,1209.98,18,2833f50b20e96e52
Mike Rio,1205.51,8/29/2014 1:55,1346.89,1203.67,17,af90b10c785ced3e
Juliana Lima,1205.5,1/27/2018 1:12,1292.07,1177.13,14,75a6a390fd5dca46
Steve Vigneault,1205.47,11/14/2009 2:09,1310.26,1081.53,18,6888e31ce88f5b17
Eddie Sanchez,1205.07,4/4/2014 1:26,1362.92,1185.83,23,7f0b4a75ef3039a3
Fabio Nascimento,1205.04,5/5/2012 1:12,1276.06,1175.93,17,307064d3e0f036c2
Mitchell Sipe,1204.48,7/31/2018 0:57,1271.74,1105.96,8,71ef1111bf829b82
Brandon Saling,1204.41,3/3/2012 0:43,1242.98,1122.93,19,a049aa06508b9c7b
Tomomi Iwama,1203.07,3/22/2014 3:36,1284.88,1173.67,17,ac5f67109accb482
Alexandru Lungu,1202.93,5/12/2018 1:40,1277.05,1047.66,21,4887e5bc4dbb73ff
Hugo Viana,1202.06,1/15/2016 2:09,1375.16,1210.7,15,f95381efb3051d81
Collin Hart,1201.98,8/9/2014 3:07,1241.85,1119.22,13,16bf6a73bdd302cd
Cody Donovan,1201.96,7/19/2014 0:28,1340.5,1133.79,18,7bc96507e4b38d3b
Mike Davis,1201.89,6/6/2009 0:14,1201.89,1018.22,5,fb3e61720be4690c
Egan Inoue,1201.87,5/16/2008 1:40,1272.87,1075.79,21,37a6c95201592fea
Roman Mitichyan,1201.15,5/5/2012 1:26,1201.15,1058.22,11,2961be02cfb0d2c1
Nam Phan,1201.06,3/11/2017 2:24,1383.42,1227.99,42,80dbeb1dd5b53e64
Seichi Ikemoto,1200.95,4/28/2013 2:24,1310.93,1135.03,45,81f38d1640c4e70d
Anton Berzin,1200.88,8/22/2017 1:12,1268.52,1171.74,9,8ba8e8d7eafa7267
Jeremie Holloway,1200.5,5/20/2017 0:43,1241.77,1140.52,10,ee28aa7f1043756c
Cody East,1200.47,6/30/2018 2:38,1432.93,1173.96,17,5713c1d2fac539ac
Stephen Ledbetter,1200.31,7/23/2011 0:28,1285.1,1103.44,12,56ec58954158966a
Mark Scanlon,1200.14,7/6/2013 0:14,1243.69,1058.08,12,771b60ff889661c8
Hitomi Akano,1200.07,7/28/2012 3:07,1316.26,1135,29,2eada40ac8801559
Antonio Arroyo,1199.62,7/12/2018 1:40,1199.62,1057.78,9,61fb8098ccf81c7f
Simeon Thoresen,1199.56,3/7/2015 3:50,1385.74,1143.41,24,fea8acf9bfcf09ec
Marcus Brimage,1199.5,6/25/2016 1:26,1398.57,1246.64,19,81801f57bd0a7c41
Joe Merritt,1199.38,7/2/2016 2:38,1260.08,1034.21,11,e82d5f54daa85a7e
Daniel Spitz,1199.3,6/1/2018 2:24,1244.47,1117.28,10,f86cb5f25d545e0e
Tim Hague,1199.3,7/15/2016 1:12,1350.1,1183.31,34,219a254e15d60135
Brandon Cash,1199.28,5/4/2018 2:09,1288.52,1121.5,15,3993f7dcb7caf42a
Eric Wray,1199.08,10/7/2006 1:40,1262.22,1012.96,9,eb6edce3028f05c0
Fredson Paixao,1198.69,11/2/2012 1:55,1320.41,1194.6,16,320edfb0332b7073
Azamat Gashimov,1198.66,3/29/2014 2:38,1198.66,1097.76,11,a1b0715c4fd2dbd3
Eric Schambari,1198.42,4/27/2013 1:55,1437.86,1187.69,21,66e981516e2476d1
Mike Hayes,1198.01,8/6/2016 2:52,1427.46,1195.09,37,0cfbbfa0ba6d9855
Phil Johns,1198,3/18/2006 2:38,1332.49,1095.97,45,a8fa0c4e95512806
Kevin Burns,1198,12/15/2012 2:38,1349.44,1188.47,20,a6d8bfe9e0c8153b
Gabe Lemley,1197.54,3/21/2009 0:43,1312.97,1083.9,28,fd4578cac86d75ca
Norifumi Yamamoto,1197.52,2/28/2015 1:12,1505.38,1145.58,26,4834ff149dc9542a
Gary Padilla,1197.31,11/5/2011 1:26,1285.85,1102.98,18,01dd4cdc2446f665
Garett Whiteley,1197.13,12/13/2014 0:43,1352.79,1080.76,14,129537073431e52e
Amanda Lemos,1196.88,7/16/2017 0:14,1234.33,1035.5,8,3df5493bb279226f
Jutaro Nakao,1196.87,12/24/2017 3:21,1366.27,1172.67,49,95eb112a85601a0a
Danny Mitchell,1196.85,7/15/2017 0:00,1301.75,1087.18,30,c06d554ce1713fd3
John Cofer,1196.77,6/14/2013 1:12,1285.56,1127.41,14,8b260672a21d1fd6
Chris de la Rocha,1196.59,6/9/2018 1:12,1221.95,1175.23,7,e51ee8ded927fc51
Renato Verissimo,1196.59,9/15/2007 0:43,1242.16,1213.54,13,c24b1db4b809d41b
Paige VanZant,1196.49,1/14/2018 2:24,1303.83,1180.67,12,4d5197f331c47290
Randall Wallace,1196.27,3/29/2018 1:12,1279.67,1107.26,25,95cf6be9071e68b0
Conor Heun,1196.08,3/3/2012 0:14,1256.4,1123.66,14,fdb02029556ff4ed
Jorge Lopez,1196.03,8/9/2014 0:43,1422.92,1169.72,16,ee624ee2a18f2a43
Frank Lester,1196.01,4/25/2015 1:12,1226.12,1081.51,22,edd8d5d8089a35f8
Marvin Eastman,1195.95,9/28/2013 2:09,1426.68,1246.87,34,05866d8c3a321856
Pat Schilling,1195.93,6/1/2012 1:40,1294.46,1034.34,12,de12bd65e2f46478
Josh Haynes,1195.77,8/27/2010 2:24,1241.32,1117.16,28,6ef58dabef8beb15
Aaron Ely,1195.49,6/26/2015 1:40,1198.17,1170.09,7,1741343f0ca34dd5
Chris Spang,1195.48,6/4/2016 0:57,1238.51,1182.45,9,411d012af19ecb59
Josh Ferguson,1195.21,9/21/2013 0:00,1240.76,1123.98,17,b0f316c60f8d3b47
AJ Matthews,1194.7,8/17/2018 0:00,1276.54,1241.23,17,18e4f61f16f458c6
Paul Ruiz,1194.24,6/17/2016 2:09,1194.24,1051.35,12,babc0b19e89cec6e
Damien Brown,1193.99,2/10/2018 1:40,1326.24,1151.33,30,d024ed963e8bf7ea
Kyle Kingsbury,1193.87,7/26/2014 1:40,1346.89,1179.85,20,b959e8c7fd8390d2
Brian Geraghty,1193.07,11/30/2012 2:09,1320.22,1099.69,47,15edcf67ccf5be84
Roger Bowling,1192.94,10/28/2016 1:12,1362.41,1205.26,19,3b9f723e2720a238
Phil Harris,1192.7,7/19/2014 1:12,1261.84,1090.1,36,ba043b03eb799063
Andy Enz,1192.65,1/31/2015 0:14,1347.92,1191.14,15,993d385f5a475375
Jessin Ayari,1192.62,10/27/2018 0:00,1229.32,1160.07,21,6eaec40f724852f4
James Bochnovic,1192.5,9/7/2018 0:00,1296.87,1056.53,16,984d15d5dc7bfcf9
Wes Combs,1192.33,5/25/2013 1:40,1337.02,1034.86,26,a85998eb79650b2c
Reuben Duran,1192.26,2/24/2018 0:43,1294.09,1151.99,21,4417980b3e798abf
Brad Blackburn,1191.89,2/19/2011 2:09,1382.65,1172.33,33,7e69a4b0961aa555
Mike Lullo,1191.66,9/17/2011 0:28,1268.07,1052.56,15,e26882820f9e8df5
Gisele Moreira,1191.62,9/9/2017 2:24,1191.62,1064.13,10,6a125ba3ec37e27e
Bobby Cooper,1191.2,6/1/2018 2:52,1290.4,1140.15,21,1b51895e5572cfda
Jaime Alvarez,1190.84,8/15/2017 0:28,1190.84,1049.5,9,4438482bd1d5a029
Brian Gassaway,1189.84,9/16/2010 1:12,1369.83,1138.22,52,e4770d5ed44a3970
Naoya Ogawa,1189.83,12/31/2005 2:52,1259.6,1122.33,9,4b2390cfaceb91d8
Hidehiko Yoshida,1189.82,4/25/2010 2:38,1258.97,1255.2,18,2eae41f61776c60f
Eddie Gordon,1189.8,10/20/2018 2:30,1489.47,1225.91,22,8cad40a75e5c97f5
Chris Cope,1189.44,1/24/2014 1:55,1267.75,1144.19,15,8c8c92a12621d7e0
Mark Holst,1189.35,12/15/2013 0:00,1271.18,1141.59,18,c11f50e9c1513ce9
Joe Brammer,1189.33,11/12/2010 2:24,1313.35,1170.19,11,013da757877044a2
Tim McKenzie,1188.83,4/16/2011 2:38,1304.82,1158.16,25,9ca265dfe8323db3
Kultar Gill,1188.28,10/12/2012 1:40,1260.05,1148.14,20,42c96a9c4802e2e1
Luke Cummo,1188.27,8/9/2008 1:12,1264.61,1172.36,14,93ce4ac89e3d7652
Chris Dempsey,1188.22,11/3/2017 2:38,1399.83,1174.02,19,dfae5da5676e4194
Dennis Hallman,1188.07,11/19/2015 2:24,1529.84,1146.81,76,8a8a84b743ae7699
Cameron Olson,1187.89,3/2/2018 1:40,1242.8,1102.93,14,5a9104718439ef44
Greg Soto,1187.78,2/18/2017 0:43,1335.61,1179.38,13,9c669abd35b2522f
Shoji Maruyama,1187.39,2/25/2018 3:21,1284.45,1176.89,24,c046100aea0dba9a
Rolles Gracie,1187.21,5/23/2015 1:55,1316.04,1179.91,12,e4a9dbade7c7e1a7
Carlos Eduardo Rocha,1187.07,9/19/2015 2:38,1354.69,1164.92,13,4f736494fc733095
Taiei Kin,1187.06,12/28/2014 0:57,1187.06,1109.91,9,c7ac79839e86ce33
Nate Moore,1187.06,8/24/2013 1:26,1254.08,1134.05,13,518e5202a91980d4
Hector Urbina,1186.8,10/28/2017 0:00,1347.42,1169.53,33,4b8fb0453a596b8e
Chris Sanford,1186.45,8/18/2005 1:55,1186.45,1080.76,6,29f935654825331b
Kalindra Faria,1186.25,8/25/2018 0:00,1375.11,1111.35,27,27b164b0d1833df0
Gil Castillo,1186.13,4/1/2006 1:12,1299.61,1211.83,13,31ceaf0e670c1578
Anton Zafir,1186.1,4/7/2018 1:26,1296.22,1144.05,12,8c822811eedc11ad
Joe Wilk,1185.87,9/11/2015 0:57,1337.18,1122.09,33,781014fb7e8e647a
Alptekin Ozkilic,1185.65,5/22/2016 3:21,1361.24,1189.19,14,e18a19001a3f7c7d
Brad Imes,1184.59,9/12/2009 2:09,1353.95,1142.37,24,4908c5ee68a50ee5
Ricardo Funch,1184.57,7/30/2016 3:50,1297.54,1209.18,15,e9e1acc96536bb4f
Patrick Williams,1184.29,4/14/2018 0:14,1226.45,1159.1,14,39330403ad27c2bb
Jamie Pickett,1184.03,5/26/2018 2:38,1184.03,1048.79,11,830f60497fab345a
Hideo Tokoro,1183.88,7/30/2017 2:24,1391.12,1170.97,66,2d5fbe2103f97053
Justin Bruckmann,1183.69,11/12/2004 1:55,1183.69,1061.26,10,5f8e00c27b7e7410
Diego Henrique da Silva,1183.44,5/21/2016 2:24,1247.63,1103.7,12,1649770c649db6a5
Micah Miller,1183.37,12/9/2016 0:00,1440.63,1184.97,31,3ff0d0dc7a14bb50
Jodie Esquibel,1183.22,7/14/2018 0:14,1237.12,1168.11,11,411539901068522f
JP Buys,1182.95,4/28/2018 2:09,1182.95,1095.78,7,0b362247806341e5
Cesar Arzamendia,1182.14,6/9/2017 1:40,1288.65,1119.25,13,49f78022126bf4a4
Ralek Gracie,1182.1,1/21/2017 2:38,1223.72,1270.41,4,84283233ec42be5f
Scott Lighty,1181.33,4/1/2011 1:40,1225.43,1118.98,8,998c8890a8dde1eb
Akitoshi Tamura,1181.15,2/5/2017 1:26,1348.4,1168.64,40,c95fbc085e17a532
Ricardo Abreu,1180.96,6/6/2015 0:28,1228.16,1115.32,8,aa6e591c2a2cdecd
Jacob Kilburn,1180.93,8/7/2018 0:00,1207.58,1084.51,8,637bd06c32219f0b
Yukiya Naito,1180.7,6/7/2009 3:07,1309.67,1058.14,26,7be328bb3c2ea22e
James Zikic,1180.45,4/26/2015 1:55,1343.94,1120.92,33,4b4fc3ddc307bc73
Hannah Cifers,1180.44,12/15/2017 0:28,1180.44,1001.48,13,2244d9a2b64b8c3b
Angelo Trevino,1180.39,7/17/2018 0:28,1222.47,1077.81,10,0cf9f5518d6063bb
Joe Vedepo,1180.17,12/29/2017 1:40,1289.6,1118.46,28,d35c3ed553b71fa2
Dayana Silva,1179.69,10/20/2017 1:40,1179.69,1100.48,9,b19aecbfbb5508cc
Noah Thomas,1179.66,10/10/2009 1:12,1301.36,1083.2,25,319c15b8aac5bfde
Dion Staring,1179.31,3/24/2018 3:21,1383.58,1121.06,50,289a57039d742bfe
Jeff Curran,1179.27,11/23/2016 2:24,1515.8,1148.31,59,a8ea84cbe1655f0a
Kevin Haley,1178.99,1/27/2017 2:52,1207.62,1090.87,12,439d4bbefd4e6940
Richard Walsh,1178.74,11/26/2016 1:12,1248.52,1182.75,14,303a05a7aa3ff761
Motoki Miyazawa,1178.21,8/26/2011 0:57,1241.63,1123.01,10,9649d75defe0dedb
Sabah Homasi,1177.95,1/20/2018 1:12,1266.92,1173.24,19,71f048adbfed5b49
Pete Spratt,1177.27,12/9/2017 0:00,1322.24,1196.33,51,c3ea8deeba00462b
Solomon Hutcherson,1177.25,9/10/2010 1:12,1265.44,1126.73,20,155bfc7ed36622df
Jeremy Jackson,1177.25,3/31/2007 1:55,1272.78,1110.63,14,ad32471f01e7b1a5
Christian Wellisch,1177.2,1/31/2009 0:28,1261.79,1143.96,13,f1b2a4365799c48b
Richie Smullen,1177.09,7/6/2018 1:12,1226.02,1051.35,14,f75c5ca0d91b9115
Charlie Ward,1177.09,5/25/2018 1:12,1204.33,1101.62,10,e81dd0bb8a64b550
Garrett Gross,1176.89,7/31/2018 1:12,1218.32,1086.42,19,6741218640534d8b
Takeshi Yamazaki,1176.48,10/15/2011 3:21,1330.7,1144.8,30,d1d20e651e6cbc02
Melvin Guillard,1176.18,7/28/2018 1:26,1569.64,1260.58,58,ccd1299e0345e0ce
Justin Edwards,1176.12,3/3/2018 2:52,1311.79,1162.56,25,e56daf7725a0b5ab
Kazushi Sakuraba,1175.92,12/29/2015 2:52,1459.32,1235.98,46,9b5b5a75523728f3
Chase Sherman,1175.7,9/22/2018 0:00,1268.18,1113.11,17,01b352b6a9074d5c
Daniel Acacio,1175.36,6/9/2018 3:07,1452.73,1213.84,49,1c5879330d42255f
Marcelo Golm,1175.07,10/27/2018 0:00,1241.37,1105.88,8,ac29d508d78384c9
Hector Ramirez,1174.83,11/2/2013 0:57,1230.33,1154.57,17,d1759b2b7be9be56
Klayton Mai,1174.56,3/24/2017 2:24,1261.36,1107.88,11,7a9c1bb08a743d7f
Nick Osipczak,1174.52,6/27/2015 3:07,1241.22,1150.73,11,5b407acfe0ef9b76
Carlos Newton,1174.46,7/10/2010 1:40,1341.81,1195.39,30,952f6fa06f25a0ec
Lumumba Sayers,1174.12,8/15/2014 3:07,1319.76,1124.31,20,402ea3b5ee233852
Brian Warren,1174,1/17/2013 1:12,1233.74,1080.58,36,c4c4c7dd26c15d91
Gregory Bouchelaghem,1173.96,12/9/2006 2:09,1279.71,1259.45,9,59851163aaf1aed8
Tra Telligman,1173.78,8/20/2005 1:40,1242.73,1187.5,13,1dab0d1d81dd06db
Diego Rivas,1173.56,5/19/2018 2:24,1281.45,1130.54,10,09f579be4520394a
Rolando Dy,1173.56,6/23/2018 1:40,1247.29,1163.71,17,55ed59d541f8b90c
Dae Won Kim,1173.31,11/29/2015 0:43,1300.96,1166.82,18,354808cf38d9d73c
Erick Montano,1173.23,3/17/2018 3:50,1283.1,1157.22,14,8163cd7de0342652
Bojan Mihajlovic,1173.13,9/2/2017 0:28,1266.89,1072.21,16,d6285cba1d1052e0
Mark Eddiva,1173.11,3/19/2016 1:12,1267.42,1169.62,9,40ff198adda94b9f
Mike Nickels,1173.07,6/18/2011 1:55,1283.85,1150.58,15,330ec26453c44a59
Hirotaka Yokoi,1172.91,3/17/2007 1:40,1324.56,1140.55,16,35585d970300d45a
Pete Williams,1172.84,3/22/2002 0:43,1303.45,1133.18,18,6291ac0a3726732f
Talita Bernardo,1172.74,10/27/2018 0:00,1194.46,1080.6,10,5b2325cd70dbe2ea
Roger Zapata,1172.48,9/26/2015 0:14,1240.92,1132.62,10,fe5ca7ef93c3f6a7
Ryan Gracie,1172.22,12/31/2004 0:00,1172.22,1084.1,7,0c3838c8f7c620c2
Josh Parisian,1172.15,9/26/2018 0:00,1227.61,1113.68,9,b5da8f7d05e85a55
Matt Van Buren,1171.89,5/27/2017 1:55,1346.6,1169.81,16,7b39035fae7268b8
Ebenezer Fontes Braga,1171.47,5/15/2004 1:12,1244.66,1110.91,22,dc950d59dc590aca
Tyler Toner,1171.38,4/11/2014 1:26,1322.97,1143.18,23,8e893f269d5696b2
Hermes Franca,1171.2,4/20/2018 1:55,1533.21,1233.69,43,e0ec3c3b6b611f7e
Keisuke Fujiwara,1171.15,11/12/2016 0:28,1319.57,1156.42,34,ccd58ff71e260ed5
Todd Gouwenberg,1170.56,2/27/2009 2:52,1265.29,1120.64,14,c44acf87e376c62b
Oluwale Bamgbose,1170.33,12/16/2017 0:28,1280.78,1169.09,13,04b39f4e8eb59d7c
Zach Skinner,1170.29,2/25/2017 1:26,1170.29,1068.98,22,c337c3c85b1871e0
Jaime Jara,1169.43,3/21/2015 1:55,1450.52,1135.65,57,805ad1801eb26abb
Andre Gusmao,1168.97,4/16/2011 1:55,1258.78,1166.66,9,cc300e9aa3063431
Andy Ogle,1168.83,1/24/2015 1:26,1400.65,1143.27,23,b6c4451cb13c9303
Tony Fryklund,1168.14,3/28/2013 0:28,1335.23,1142.84,24,253de74457bd6374
Ildemar Alcantara,1168.09,3/30/2018 2:38,1505.28,1199.07,34,7c6e87729e824ef4
Bruno Carvalho,1167.72,10/8/2016 2:52,1373.44,1161.22,27,456c02115efc4a01
Dashon Johnson,1166.88,9/13/2014 1:12,1258.26,1013.9,11,36207c58e854cae5
Mark Weir,1166.8,2/17/2013 0:57,1337.22,1174.67,40,9ccdd2ce45903f34
John Kolosci,1166.61,12/2/2011 0:57,1289.57,1116.3,27,5f6038bcdb95e3e4
Gilbert Aldana,1166.16,1/27/2007 1:55,1180.1,1076.9,8,d26934530dc5b248
Antonio Jones,1165.85,7/17/2018 0:14,1299.52,1091.45,10,f1fd494586ab8d5f
Chris Brennan,1165.63,6/30/2012 1:40,1248.61,1114.6,35,b19fc66613dc75b9
Yusuke Kasuya,1165.15,12/10/2017 3:07,1289.24,1174.1,16,3058888c33149a53
Jenel Lausa,1164.96,6/23/2018 0:28,1248.63,1150.73,12,ec664422b22d9787
Iliarde Santos,1164.68,5/12/2018 1:26,1453.27,1151.63,49,14aa21bc82cac57d
Tiki Ghosn,1164.36,5/16/2009 2:38,1245.81,1126.63,18,cb6783c39c01d896
Fabiano Scherner,1163.93,2/3/2018 1:12,1213.07,1176.18,24,0bc7e61d204f2137
